@relation imu_motion_train_raw

@attribute gyro_x numeric
@attribute gyro_y numeric
@attribute gyro_z numeric
@attribute mag_x numeric
@attribute mag_y numeric
@attribute mag_z numeric
@attribute acc_x numeric
@attribute acc_y numeric
@attribute acc_z numeric
@attribute label {cross,rotate_wrist,up_down}

@data
-44.765000,30.905000,62.545000,-1.500000,-25.900000,-64.900000,-0.712000,0.552000,0.510000,cross
-41.580000,27.755000,60.445000,-1.300000,-26.200000,-65.100000,-0.720000,0.572000,0.466000,cross
-38.132000,19.495000,53.795000,-1.900000,-27.000000,-65.100000,-0.724000,0.589000,0.429000,cross
-31.027000,16.012000,49.612000,-2.200000,-26.100000,-64.900000,-0.744000,0.643000,0.425000,cross
-27.562000,13.265000,44.397000,-2.200000,-25.900000,-65.100000,-0.768000,0.670000,0.428000,cross
-23.940000,11.130000,38.605000,-1.900000,-25.900000,-64.800000,-0.793000,0.682000,0.438000,cross
-19.740000,10.080000,33.757000,-1.900000,-25.300000,-65.100000,-0.801000,0.663000,0.466000,cross
-15.277000,10.360000,30.572000,-2.700000,-26.400000,-64.600000,-0.812000,0.660000,0.482000,cross
-12.127000,11.217000,27.510000,-1.500000,-25.900000,-64.500000,-0.822000,0.684000,0.474000,cross
-11.725000,10.972000,16.520000,-2.500000,-26.100000,-64.600000,-0.824000,0.721000,0.450000,cross
-13.370000,9.117000,8.487000,-1.500000,-25.600000,-64.300000,-0.805000,0.789000,0.366000,cross
-12.092000,5.950000,0.052000,-1.900000,-26.200000,-63.900000,-0.777000,0.797000,0.326000,cross
-8.435000,1.732000,-6.527000,-2.800000,-25.500000,-64.300000,-0.745000,0.762000,0.305000,cross
-2.887000,-3.465000,-11.217000,-1.800000,-26.100000,-64.000000,-0.741000,0.739000,0.283000,cross
4.427000,-9.415000,-15.890000,-1.900000,-25.500000,-64.800000,-0.752000,0.698000,0.291000,cross
14.000000,-14.647000,-19.880000,-2.100000,-26.500000,-64.200000,-0.765000,0.620000,0.336000,cross
36.032000,-20.002000,-20.615000,-1.500000,-25.500000,-64.300000,-0.778000,0.533000,0.395000,cross
45.412000,-19.827000,-18.077000,-2.400000,-26.100000,-64.800000,-0.814000,0.413000,0.515000,cross
52.290000,-18.480000,-16.082000,-1.300000,-26.700000,-64.500000,-0.841000,0.389000,0.549000,cross
56.035000,-16.607000,-15.522000,-1.800000,-26.500000,-65.700000,-0.843000,0.373000,0.577000,cross
55.580000,-14.630000,-15.855000,-1.800000,-27.100000,-64.300000,-0.823000,0.369000,0.592000,cross
51.275000,-12.425000,-17.115000,-0.900000,-26.500000,-64.600000,-0.796000,0.392000,0.594000,cross
44.572000,-10.517000,-20.195000,-1.000000,-27.300000,-64.300000,-0.773000,0.443000,0.569000,cross
32.462000,-10.990000,-30.450000,-1.300000,-27.300000,-64.500000,-0.749000,0.492000,0.520000,cross
29.452000,-13.685000,-36.312000,-1.500000,-27.700000,-64.300000,-0.722000,0.590000,0.428000,cross
29.312000,-17.272000,-42.997000,-1.000000,-27.700000,-64.200000,-0.712000,0.630000,0.413000,cross
33.110000,-20.247000,-50.085000,-1.500000,-27.100000,-64.200000,-0.699000,0.627000,0.417000,cross
40.810000,-23.747000,-55.020000,-0.300000,-27.700000,-64.500000,-0.685000,0.551000,0.443000,cross
50.960000,-26.967000,-55.475000,-1.500000,-28.300000,-64.600000,-0.682000,0.478000,0.499000,cross
60.182000,-29.015000,-53.725000,-0.900000,-27.700000,-64.300000,-0.692000,0.441000,0.562000,cross
74.427000,-31.202000,-51.275000,-0.900000,-28.300000,-64.300000,-0.707000,0.403000,0.608000,cross
76.825000,-30.590000,-50.417000,0.300000,-27.900000,-64.200000,-0.699000,0.355000,0.695000,cross
75.460000,-29.207000,-50.067000,-0.400000,-28.300000,-64.500000,-0.680000,0.347000,0.711000,cross
71.540000,-28.280000,-50.627000,0.000000,-29.100000,-63.400000,-0.668000,0.346000,0.698000,cross
66.325000,-28.332000,-52.482000,-0.400000,-28.500000,-63.600000,-0.661000,0.369000,0.678000,cross
60.812000,-29.295000,-56.682000,0.300000,-29.200000,-64.300000,-0.651000,0.419000,0.646000,cross
55.667000,-30.992000,-63.017000,0.700000,-29.200000,-63.900000,-0.635000,0.444000,0.642000,cross
53.217000,-33.442000,-74.182000,0.600000,-29.100000,-64.600000,-0.619000,0.434000,0.647000,cross
56.227000,-34.667000,-76.107000,0.300000,-29.400000,-64.000000,-0.589000,0.362000,0.672000,cross
60.777000,-35.665000,-75.355000,0.700000,-29.700000,-64.300000,-0.591000,0.334000,0.699000,cross
64.855000,-36.260000,-74.410000,1.300000,-29.700000,-64.200000,-0.605000,0.337000,0.726000,cross
68.512000,-36.470000,-74.532000,1.500000,-30.100000,-63.700000,-0.600000,0.332000,0.756000,cross
72.380000,-35.770000,-74.497000,3.000000,-30.300000,-64.300000,-0.576000,0.315000,0.783000,cross
75.425000,-34.317000,-73.412000,2.800000,-30.000000,-64.200000,-0.554000,0.306000,0.802000,cross
79.747000,-32.620000,-71.575000,3.400000,-30.600000,-63.900000,-0.541000,0.292000,0.807000,cross
82.635000,-33.057000,-70.892000,3.000000,-30.000000,-63.700000,-0.534000,0.244000,0.817000,cross
85.120000,-33.722000,-70.262000,2.400000,-31.000000,-64.200000,-0.531000,0.234000,0.828000,cross
86.782000,-34.825000,-70.385000,3.400000,-30.100000,-64.900000,-0.532000,0.224000,0.832000,cross
87.920000,-36.942000,-70.700000,4.200000,-31.200000,-64.500000,-0.529000,0.155000,0.855000,cross
89.267000,-38.412000,-68.040000,3.900000,-31.000000,-64.000000,-0.533000,0.068000,0.916000,cross
89.845000,-37.835000,-62.492000,3.600000,-31.800000,-64.800000,-0.550000,0.025000,0.981000,cross
83.580000,-32.182000,-50.435000,4.900000,-31.800000,-64.300000,-0.569000,0.018000,1.035000,cross
77.017000,-28.770000,-46.672000,5.400000,-31.800000,-64.600000,-0.591000,0.063000,1.084000,cross
70.017000,-25.270000,-45.675000,6.100000,-31.200000,-64.800000,-0.604000,0.131000,1.064000,cross
63.315000,-21.332000,-47.232000,5.400000,-32.200000,-64.900000,-0.613000,0.222000,1.017000,cross
57.242000,-17.867000,-50.522000,6.900000,-31.900000,-65.100000,-0.613000,0.317000,0.945000,cross
52.290000,-16.327000,-55.930000,6.700000,-32.200000,-65.200000,-0.599000,0.414000,0.866000,cross
50.050000,-17.797000,-64.207000,7.600000,-31.600000,-65.700000,-0.563000,0.478000,0.805000,cross
53.830000,-25.322000,-78.207000,7.800000,-32.100000,-65.200000,-0.501000,0.462000,0.793000,cross
59.080000,-29.557000,-79.537000,8.100000,-31.900000,-66.000000,-0.415000,0.317000,0.866000,cross
64.977000,-32.935000,-76.615000,9.000000,-32.200000,-66.000000,-0.420000,0.238000,0.920000,cross
68.565000,-34.755000,-71.942000,9.300000,-32.200000,-66.900000,-0.451000,0.224000,0.962000,cross
68.250000,-34.982000,-69.562000,10.000000,-33.600000,-66.400000,-0.479000,0.264000,0.994000,cross
63.420000,-33.425000,-71.172000,9.900000,-33.700000,-66.600000,-0.484000,0.312000,1.010000,cross
57.277000,-30.082000,-75.985000,10.500000,-34.000000,-66.600000,-0.467000,0.357000,0.990000,cross
49.822000,-23.520000,-86.135000,11.400000,-33.700000,-67.800000,-0.445000,0.380000,0.952000,cross
51.555000,-21.945000,-89.635000,11.200000,-34.900000,-67.300000,-0.401000,0.392000,0.869000,cross
58.222000,-26.232000,-89.705000,11.500000,-35.100000,-67.200000,-0.393000,0.362000,0.835000,cross
65.905000,-21.262000,-90.615000,11.200000,-35.400000,-68.200000,-0.349000,0.305000,0.856000,cross
71.015000,-28.822000,-85.505000,12.000000,-36.300000,-68.100000,-0.386000,0.268000,0.774000,cross
75.162000,-35.560000,-83.317000,13.500000,-36.300000,-67.900000,-0.406000,0.252000,0.825000,cross
73.972000,-35.612000,-83.982000,12.400000,-36.400000,-68.200000,-0.399000,0.263000,0.918000,cross
60.865000,-32.760000,-91.700000,13.200000,-37.900000,-68.500000,-0.397000,0.255000,0.913000,cross
55.107000,-34.422000,-94.325000,13.600000,-38.400000,-68.800000,-0.378000,0.132000,0.922000,cross
50.907000,-35.647000,-95.287000,13.800000,-39.100000,-68.800000,-0.377000,0.097000,0.935000,cross
48.317000,-36.312000,-95.550000,13.800000,-41.100000,-69.100000,-0.373000,0.062000,0.958000,cross
47.565000,-35.805000,-95.095000,13.800000,-40.800000,-68.700000,-0.372000,0.031000,0.984000,cross
48.895000,-34.300000,-94.885000,13.600000,-41.800000,-68.400000,-0.368000,0.017000,0.997000,cross
52.885000,-33.320000,-94.115000,13.600000,-42.300000,-69.100000,-0.357000,-0.062000,1.016000,cross
63.980000,-30.100000,-81.007000,13.500000,-43.000000,-67.300000,-0.362000,-0.173000,1.057000,cross
66.920000,-27.947000,-74.007000,13.500000,-43.900000,-67.900000,-0.408000,-0.220000,1.105000,cross
66.255000,-25.410000,-68.932000,13.600000,-44.200000,-67.600000,-0.404000,-0.252000,1.138000,cross
61.442000,-22.417000,-63.805000,12.900000,-44.500000,-67.900000,-0.389000,-0.309000,1.152000,cross
54.530000,-19.862000,-58.485000,12.100000,-45.600000,-67.500000,-0.380000,-0.366000,1.147000,cross
48.002000,-17.622000,-53.042000,11.500000,-45.400000,-66.900000,-0.384000,-0.407000,1.133000,cross
41.755000,-16.117000,-48.527000,11.800000,-46.300000,-67.800000,-0.396000,-0.416000,1.105000,cross
30.677000,-13.702000,-43.540000,11.100000,-45.900000,-66.400000,-0.402000,-0.416000,1.082000,cross
26.827000,-12.215000,-42.245000,11.400000,-46.000000,-67.600000,-0.392000,-0.436000,1.087000,cross
24.885000,-10.080000,-38.307000,11.700000,-46.900000,-67.000000,-0.379000,-0.508000,1.115000,cross
23.870000,-7.000000,-30.660000,11.400000,-46.900000,-66.600000,-0.380000,-0.552000,1.122000,cross
22.312000,-4.060000,-21.945000,10.800000,-47.200000,-67.500000,-0.386000,-0.540000,1.119000,cross
19.267000,-1.417000,-14.927000,10.800000,-46.900000,-66.300000,-0.399000,-0.485000,1.102000,cross
14.262000,0.630000,-10.885000,10.900000,-48.300000,-66.400000,-0.413000,-0.420000,1.084000,cross
3.622000,3.342000,-9.117000,10.300000,-48.000000,-65.800000,-0.407000,-0.388000,1.088000,cross
0.070000,6.125000,-6.002000,11.100000,-48.100000,-66.100000,-0.405000,-0.425000,1.117000,cross
-3.272000,9.782000,-0.280000,10.800000,-47.400000,-67.000000,-0.413000,-0.446000,1.136000,cross
-6.842000,13.650000,5.530000,11.100000,-47.700000,-66.600000,-0.426000,-0.420000,1.136000,cross
-11.060000,16.450000,9.695000,10.800000,-47.500000,-67.000000,-0.428000,-0.404000,1.124000,cross
-16.012000,18.515000,13.177000,10.300000,-46.600000,-67.000000,-0.426000,-0.403000,1.121000,cross
-21.175000,20.370000,16.677000,10.300000,-46.800000,-67.500000,-0.427000,-0.395000,1.108000,cross
-30.957000,22.820000,23.940000,10.500000,-46.300000,-66.300000,-0.429000,-0.373000,1.084000,cross
-34.685000,24.255000,28.350000,10.800000,-45.700000,-66.600000,-0.439000,-0.360000,1.080000,cross
-37.607000,25.777000,33.057000,10.300000,-46.600000,-66.700000,-0.446000,-0.344000,1.068000,cross
-40.127000,27.002000,37.800000,11.200000,-46.000000,-67.300000,-0.444000,-0.317000,1.060000,cross
-42.542000,28.647000,41.895000,10.800000,-45.700000,-67.600000,-0.441000,-0.275000,1.064000,cross
-44.555000,31.062000,44.782000,10.800000,-45.100000,-66.900000,-0.435000,-0.232000,1.066000,cross
-46.357000,33.530000,46.445000,11.200000,-44.100000,-67.300000,-0.413000,-0.193000,1.067000,cross
-49.787000,38.220000,47.390000,11.200000,-43.300000,-67.800000,-0.374000,-0.139000,1.057000,cross
-50.435000,40.320000,48.825000,10.600000,-44.700000,-68.700000,-0.364000,-0.161000,1.051000,cross
-51.012000,42.700000,53.130000,11.400000,-43.500000,-69.400000,-0.380000,-0.187000,1.031000,cross
-52.255000,43.802000,59.010000,11.200000,-43.200000,-68.800000,-0.478000,-0.181000,0.909000,cross
-51.922000,29.732000,64.925000,10.800000,-42.600000,-68.500000,-0.476000,-0.155000,0.889000,cross
-52.605000,35.210000,67.497000,11.400000,-42.000000,-68.400000,-0.432000,-0.142000,1.039000,cross
-56.455000,49.245000,70.805000,10.600000,-41.100000,-69.000000,-0.429000,-0.081000,1.008000,cross
-62.527000,55.352000,69.912000,10.500000,-40.600000,-69.400000,-0.480000,-0.056000,0.890000,cross
-65.310000,54.915000,71.137000,10.500000,-39.300000,-68.700000,-0.475000,-0.028000,0.867000,cross
-67.707000,50.557000,73.780000,10.000000,-39.400000,-68.400000,-0.484000,0.007000,0.820000,cross
-70.507000,45.622000,76.597000,10.000000,-38.200000,-69.400000,-0.501000,0.084000,0.817000,cross
-73.482000,43.505000,77.665000,10.500000,-37.800000,-69.100000,-0.523000,0.173000,0.823000,cross
-75.687000,43.820000,76.877000,8.800000,-38.400000,-68.700000,-0.552000,0.256000,0.833000,cross
-76.230000,47.057000,74.550000,9.100000,-36.400000,-68.500000,-0.581000,0.332000,0.819000,cross
-72.485000,51.275000,68.355000,9.400000,-36.400000,-68.100000,-0.591000,0.465000,0.722000,cross
-69.090000,50.820000,65.590000,8.100000,-35.200000,-68.500000,-0.573000,0.512000,0.705000,cross
-65.170000,50.277000,62.055000,7.800000,-34.900000,-67.800000,-0.566000,0.537000,0.650000,cross
-59.972000,45.535000,59.675000,7.300000,-34.500000,-67.600000,-0.562000,0.524000,0.611000,cross
-53.952000,40.722000,59.062000,7.000000,-34.200000,-67.500000,-0.575000,0.497000,0.575000,cross
-46.760000,37.152000,60.462000,6.100000,-33.900000,-67.200000,-0.588000,0.488000,0.559000,cross
-39.375000,35.437000,62.510000,5.700000,-33.300000,-66.400000,-0.597000,0.515000,0.543000,cross
-29.452000,34.422000,62.300000,6.100000,-33.600000,-66.600000,-0.602000,0.610000,0.490000,cross
-28.612000,33.617000,59.045000,4.900000,-34.300000,-66.100000,-0.583000,0.650000,0.476000,cross
-31.815000,31.132000,52.465000,4.800000,-32.800000,-66.300000,-0.573000,0.686000,0.386000,cross
-36.347000,25.287000,42.717000,4.900000,-33.400000,-65.500000,-0.547000,0.724000,0.333000,cross
-40.337000,17.045000,31.745000,4.300000,-32.800000,-66.300000,-0.512000,0.725000,0.270000,cross
-41.317000,7.770000,22.137000,4.000000,-33.300000,-64.200000,-0.476000,0.677000,0.216000,cross
-38.482000,-2.695000,17.202000,4.000000,-32.200000,-65.100000,-0.444000,0.576000,0.178000,cross
-22.645000,-20.685000,25.147000,3.700000,-31.900000,-64.600000,-0.399000,0.328000,0.161000,cross
-12.705000,-27.685000,34.317000,3.900000,-32.500000,-64.200000,-0.400000,0.277000,0.131000,cross
-4.235000,-35.070000,42.122000,4.200000,-32.200000,-65.400000,-0.402000,0.288000,0.064000,cross
1.277000,-44.782000,46.007000,4.600000,-31.800000,-64.200000,-0.396000,0.298000,-0.016000,cross
5.372000,-55.930000,47.267000,5.200000,-32.500000,-64.200000,-0.372000,0.263000,-0.059000,cross
8.645000,-67.217000,48.055000,4.600000,-32.700000,-64.200000,-0.344000,0.233000,-0.075000,cross
10.395000,-78.435000,48.475000,5.400000,-32.400000,-64.600000,-0.320000,0.232000,-0.060000,cross
7.717000,-101.412000,47.320000,6.700000,-32.800000,-63.700000,-0.305000,0.238000,0.020000,cross
4.182000,-111.475000,45.972000,8.200000,-32.400000,-62.800000,-0.337000,0.253000,0.115000,cross
-1.557000,-117.022000,42.682000,8.400000,-33.100000,-63.400000,-0.391000,0.314000,0.251000,cross
-8.190000,-115.902000,36.872000,9.400000,-32.100000,-63.300000,-0.453000,0.338000,0.383000,cross
-10.500000,-109.217000,30.625000,10.000000,-32.400000,-62.700000,-0.463000,0.328000,0.478000,cross
-9.625000,-100.852000,25.252000,9.900000,-32.200000,-61.800000,-0.442000,0.359000,0.480000,cross
-7.455000,-96.057000,20.055000,11.200000,-32.800000,-61.000000,-0.423000,0.355000,0.420000,cross
1.400000,-102.147000,19.407000,12.400000,-31.600000,-61.000000,-0.366000,0.238000,0.461000,cross
5.022000,-109.865000,21.805000,12.300000,-32.700000,-61.000000,-0.352000,0.241000,0.545000,cross
5.985000,-118.055000,23.800000,13.300000,-31.900000,-60.100000,-0.360000,0.265000,0.651000,cross
6.422000,-126.227000,24.902000,14.700000,-33.300000,-59.700000,-0.388000,0.255000,0.775000,cross
7.087000,-131.845000,26.740000,16.000000,-33.000000,-58.600000,-0.417000,0.218000,0.935000,cross
7.507000,-132.475000,29.050000,16.600000,-33.100000,-58.200000,-0.464000,0.252000,1.095000,cross
5.250000,-127.872000,28.805000,17.200000,-33.400000,-56.400000,-0.539000,0.351000,1.254000,cross
1.662000,-105.875000,21.210000,18.000000,-33.900000,-58.000000,-0.638000,0.416000,1.525000,cross
4.480000,-90.947000,17.902000,19.000000,-32.800000,-55.600000,-0.648000,0.416000,1.568000,cross
6.667000,-77.490000,17.290000,19.600000,-32.800000,-55.200000,-0.642000,0.416000,1.557000,cross
8.155000,-67.935000,18.287000,20.400000,-32.700000,-55.300000,-0.629000,0.427000,1.525000,cross
10.587000,-62.597000,18.270000,21.300000,-33.400000,-54.300000,-0.606000,0.454000,1.489000,cross
12.880000,-60.760000,16.642000,21.600000,-33.300000,-54.000000,-0.563000,0.455000,1.499000,cross
14.927000,-59.430000,16.415000,21.900000,-33.600000,-53.500000,-0.533000,0.409000,1.550000,cross
16.887000,-56.262000,21.402000,22.600000,-34.000000,-53.700000,-0.597000,0.399000,1.573000,cross
12.897000,-55.387000,21.017000,23.100000,-33.900000,-51.400000,-0.635000,0.459000,1.590000,cross
6.247000,-53.725000,16.187000,23.800000,-33.700000,-51.300000,-0.679000,0.536000,1.610000,cross
-2.782000,-51.030000,6.160000,24.100000,-34.200000,-52.200000,-0.708000,0.615000,1.648000,cross
-11.690000,-45.797000,-8.767000,24.400000,-33.600000,-50.200000,-0.727000,0.664000,1.709000,cross
-17.080000,-37.922000,-25.532000,24.900000,-33.400000,-51.000000,-0.727000,0.616000,1.784000,cross
-18.235000,-28.210000,-39.340000,24.400000,-33.100000,-50.500000,-0.707000,0.510000,1.867000,cross
-12.215000,-7.717000,-45.325000,24.900000,-34.000000,-51.900000,-0.700000,0.175000,1.979000,cross
-9.362000,0.175000,-38.797000,24.900000,-33.600000,-51.000000,-0.762000,0.056000,2.003000,cross
-11.077000,5.985000,-31.202000,24.000000,-33.600000,-51.900000,-0.845000,-0.015000,2.052000,cross
-19.442000,11.830000,-26.145000,24.000000,-33.600000,-51.400000,-0.909000,-0.018000,2.136000,cross
-34.650000,18.795000,-27.335000,23.100000,-33.000000,-53.100000,-0.946000,0.050000,2.232000,cross
-53.970000,29.120000,-35.892000,23.400000,-32.700000,-53.400000,-0.948000,0.117000,2.371000,cross
-73.307000,45.797000,-46.865000,21.600000,-32.800000,-55.200000,-0.904000,0.121000,2.509000,cross
-103.880000,95.970000,-58.642000,21.300000,-32.100000,-56.100000,-0.722000,0.136000,2.600000,cross
-112.717000,123.060000,-55.597000,20.700000,-31.200000,-57.600000,-0.638000,0.195000,2.499000,cross
-114.520000,145.005000,-51.415000,18.300000,-31.500000,-58.300000,-0.591000,0.300000,2.316000,cross
-109.760000,160.685000,-47.215000,17.500000,-29.800000,-59.100000,-0.528000,0.361000,2.127000,cross
-100.257000,171.115000,-40.127000,16.800000,-29.500000,-60.700000,-0.465000,0.403000,1.935000,cross
-87.920000,176.435000,-31.990000,15.300000,-28.800000,-60.700000,-0.422000,0.487000,1.744000,cross
-73.500000,176.540000,-27.842000,13.800000,-28.300000,-61.200000,-0.382000,0.597000,1.570000,cross
-44.170000,169.242000,-29.470000,13.200000,-27.700000,-62.400000,-0.268000,0.619000,1.368000,cross
-30.905000,166.110000,-30.485000,12.100000,-27.300000,-64.000000,-0.222000,0.555000,1.310000,cross
-17.797000,164.885000,-30.590000,10.800000,-27.700000,-63.700000,-0.173000,0.448000,1.287000,cross
-8.207000,165.952000,-28.332000,9.600000,-27.300000,-64.500000,-0.143000,0.329000,1.266000,cross
-4.655000,167.947000,-25.270000,8.400000,-28.200000,-65.400000,-0.156000,0.273000,1.203000,cross
-6.667000,169.540000,-24.920000,7.000000,-27.300000,-66.100000,-0.167000,0.266000,1.132000,cross
-12.092000,171.115000,-27.772000,6.000000,-27.900000,-67.800000,-0.150000,0.260000,1.069000,cross
-28.245000,172.707000,-36.680000,4.900000,-28.600000,-67.600000,-0.127000,0.279000,0.847000,cross
-36.522000,172.322000,-43.592000,2.800000,-28.600000,-67.200000,-0.111000,0.316000,0.739000,cross
-42.857000,172.305000,-51.747000,1.000000,-28.200000,-67.600000,-0.069000,0.311000,0.648000,cross
-48.265000,172.777000,-56.910000,-0.300000,-28.500000,-68.400000,-0.010000,0.250000,0.578000,cross
-51.397000,173.407000,-57.575000,-2.100000,-27.900000,-67.900000,0.006000,0.205000,0.484000,cross
-49.262000,172.970000,-56.262000,-3.300000,-27.600000,-68.100000,-0.017000,0.175000,0.366000,cross
-42.175000,170.765000,-55.212000,-4.900000,-27.000000,-68.100000,-0.045000,0.166000,0.242000,cross
-25.620000,161.000000,-55.020000,-6.000000,-27.700000,-67.300000,-0.056000,0.131000,0.047000,cross
-18.095000,153.422000,-55.090000,-8.100000,-27.600000,-67.300000,-0.060000,0.107000,-0.052000,cross
-10.850000,144.165000,-53.707000,-8.500000,-27.300000,-66.900000,-0.065000,0.041000,-0.132000,cross
-5.740000,133.490000,-49.997000,-10.200000,-27.900000,-67.000000,-0.075000,-0.026000,-0.203000,cross
-2.537000,121.485000,-45.902000,-11.500000,-27.400000,-66.300000,-0.098000,-0.093000,-0.260000,cross
0.140000,109.095000,-41.142000,-12.300000,-26.700000,-66.000000,-0.115000,-0.188000,-0.294000,cross
2.327000,97.160000,-34.387000,-12.600000,-26.400000,-65.500000,-0.124000,-0.281000,-0.329000,cross
3.220000,71.785000,-20.632000,-13.800000,-27.100000,-64.800000,-0.200000,-0.315000,-0.444000,cross
2.170000,57.907000,-17.045000,-14.500000,-26.400000,-64.800000,-0.249000,-0.313000,-0.477000,cross
2.292000,45.220000,-14.000000,-14.800000,-27.100000,-64.000000,-0.290000,-0.343000,-0.479000,cross
3.307000,34.877000,-10.797000,-15.700000,-27.300000,-63.700000,-0.323000,-0.359000,-0.479000,cross
4.165000,26.267000,-8.400000,-15.400000,-27.000000,-63.900000,-0.338000,-0.373000,-0.479000,cross
5.302000,18.637000,-5.862000,-15.400000,-27.700000,-63.700000,-0.341000,-0.380000,-0.476000,cross
